question_id,exercise_id,exercise_name,exercise_start_at_iso,exercise_end_at_iso,exercise_duration_seconds,module_start_at_iso,module_end_at_iso,module,category,item,item_image_filename,difficulty_label,question_type,presented_at_iso,response_at_iso,response_time_seconds,user_answer,correct_answer,correct,correct_before_cue,cue_given,cue_type,cue_stage,cue_sequence_number,cue_wait_seconds,hint_count,session_id,user_id,therapist_assigned_level,device_type,created_at_iso
Q_C_BODY_M_003,EX_C_BODY_M_003,Kefahaman - Badan Sederhana,2024-11-24T18:22:38,2024-11-25T05:37:49.440000,40511.44,2024-08-02T19:18:30,2024-11-25T05:37:49.440000,comprehension,body_parts,images/bahu.png,Bahagian atas badan tempat lengan bersambung.,medium,word_to_pic,2024-11-25T05:37:24,2024-11-25T05:37:49.440000,25.44,images/jantung.png,images/bahu.png,0,0,1,rhyming,7,26,28.53,5,SESS_USER_004_003,USER_004,2,mobile,2024-11-25T05:37:51.296546
Q_BADAN_M_003,EX_W_BADAN_M_003,Menulis - Anggota Badan Sederhana,2024-02-04T23:06:02,2024-02-05T10:21:21.090000,40519.09,2024-02-28T15:41:00,2024-02-05T10:21:21.090000,writing,body_parts,perut,images/perut.png,medium,pic_to_word,2024-02-05T10:21:02,2024-02-05T10:21:21.090000,19.09,perut,perut,1,1,0,,0,0,,0,SESS_USER_017_003,USER_017,5,web,2024-02-05T10:21:21.290308
Q_C_BODY_E_005,EX_C_BODY_E_005,Kefahaman - Badan Mudah,2024-09-16T13:29:30,2024-09-17T00:45:07.580000,40537.58,2024-07-24T17:14:30,2024-09-17T00:45:07.580000,comprehension,body_parts,images/mulut.png,Anggota badan untuk makan dan bercakap.,easy,word_to_pic,2024-09-17T00:44:50,2024-09-17T00:45:07.580000,17.58,images/mulut.png,images/mulut.png,1,1,0,,0,0,,0,SESS_USER_012_006,USER_012,1,web,2024-09-17T00:45:08.993627
Q_FOOD_E_005,EX_W_FOOD_E_005,Menulis - Makanan Mudah,2024-03-14T16:30:07,2024-03-15T03:45:42.460000,40535.46,2024-06-17T21:24:00,2024-03-15T03:45:42.460000,writing,food,ayam,images/ayam_goreng.png,easy,pic_to_word,2024-03-15T03:45:37,2024-03-15T03:45:42.460000,5.46,ayam,ayam,1,1,1,functional,1,6,20.91,1,SESS_USER_045_008,USER_045,4,mobile,2024-03-15T03:45:43.327060
Q_C_BODY_H_004,EX_C_BODY_H_004,Kefahaman - Badan Sukar,2024-07-16T14:38:37,2024-07-17T01:54:51.220000,40574.22,2024-07-02T08:39:30,2024-07-17T01:54:51.220000,comprehension,body_parts,images/otak.png,Organ dalaman yang mengawal pemikiran dan pergerakan badan.,hard,word_to_pic,2024-07-17T01:54:23,2024-07-17T01:54:51.220000,28.22,images/perut.png,images/otak.png,0,0,1,sentence_completion,2,30,6.05,2,SESS_USER_007_003,USER_007,1,web,2024-07-17T01:54:51.711033
Q_FOOD_H_005,EX_W_FOOD_H_005,Menulis - Makanan Sukar,2024-06-06T11:05:03,2024-06-06T22:21:37.720000,40594.72,2024-05-27T17:56:00,2024-06-06T22:21:37.720000,writing,food,kuih lapis,images/kuih_lapis.png,hard,pic_to_word,2024-06-06T22:21:04,2024-06-06T22:21:37.720000,33.72,kuih lapis,kuih lapis,1,1,1,written_initial,2,13,52.8,1,SESS_USER_009_004,USER_009,1,mobile,2024-06-06T22:21:39.083195
Q_C_FOOD_E_004,EX_C_FOOD_E_004,Kefahaman - Makanan Mudah,2024-08-12T23:22:37,2024-08-13T10:39:23.980000,40606.98,2024-03-29T19:40:30,2024-08-13T10:39:23.980000,comprehension,food,images/air.png,Minuman paling asas untuk hilangkan dahaga.,easy,word_to_pic,2024-08-13T10:38:53,2024-08-13T10:39:23.980000,30.98,images/air.png,images/air.png,1,0,1,phonemic,5,13,46.66,1,SESS_USER_025_002,USER_025,4,web,2024-08-13T10:39:24.566449
Q_KK_M_005,EX_W_KK_M_005,Menulis - Kata Kerja Sederhana,2024-04-22T15:36:04,2024-04-23T02:52:50.410000,40606.41,2024-02-22T10:38:00,2024-04-23T02:52:50.410000,writing,verbs,cuci,images/mencuci.png,medium,pic_to_word,2024-04-23T02:52:35,2024-04-23T02:52:50.410000,15.41,lari,cuci,0,0,1,written_initial,2,18,33.44,1,SESS_USER_015_003,USER_015,2,mobile,2024-04-23T02:52:50.972188
Q_C_ANI_E_003,EX_C_ANI_E_003,Kefahaman - Haiwan Mudah,2024-06-03T09:15:38,2024-06-03T20:32:28.720000,40610.72,2024-10-05T15:22:30,2024-06-03T20:32:28.720000,comprehension,animals,images/ikan.png,Haiwan ini hidup di dalam air.,easy,word_to_pic,2024-06-03T20:32:24,2024-06-03T20:32:28.720000,4.72,images/ikan.png,images/ikan.png,1,1,0,,0,0,,0,SESS_USER_027_003,USER_027,3,mobile,2024-06-03T20:32:29.771135
Q_BADAN_M_003,EX_W_BADAN_M_003,Menulis - Anggota Badan Sederhana,2024-02-04T23:06:02,2024-02-05T10:23:17.710000,40635.71,2024-05-09T18:09:00,2024-02-05T10:23:17.710000,writing,body_parts,perut,images/perut.png,medium,pic_to_word,2024-02-05T10:23:03,2024-02-05T10:23:17.710000,14.71,perut,perut,1,1,1,written_initial,5,10,33.16,4,SESS_USER_020_005,USER_020,5,mobile,2024-02-05T10:23:18.318483
Q_C_BODY_M_001,EX_C_BODY_M_001,Kefahaman - Badan Sederhana,2024-01-08T10:05:35,2024-01-08T21:23:03.390000,40648.39,2024-11-04T08:30:30,2024-01-08T21:23:03.390000,comprehension,body_parts,images/telinga.png,Anggota badan untuk mendengar bunyi.,medium,word_to_pic,2024-01-08T21:22:53,2024-01-08T21:23:03.390000,10.39,images/telinga.png,images/telinga.png,1,1,0,,0,0,,0,SESS_USER_047_005,USER_047,1,web,2024-01-08T21:23:04.699649
Q_FOOD_M_003,EX_W_FOOD_M_003,Menulis - Makanan Sederhana,2024-02-20T12:39:06,2024-02-20T23:56:45.270000,40659.27,2024-09-13T16:39:00,2024-02-20T23:56:45.270000,writing,food,buah,images/buah.png,medium,pic_to_word,2024-02-20T23:56:38,2024-02-20T23:56:45.270000,7.27,images/roti.png,buah,0,0,0,,0,0,,0,SESS_USER_016_003,USER_016,2,web,2024-02-20T23:56:45.706959
Q_C_KK_E_003,EX_C_KK_E_003,Kefahaman - Kata Kerja Mudah,2024-06-06T11:17:40,2024-06-06T22:35:32.100000,40672.1,2024-11-25T15:00:30,2024-06-06T22:35:32.100000,comprehension,verbs,images/tidur.png,Perbuatan merehatkan badan dan pejam mata.,easy,word_to_pic,2024-06-06T22:35:26,2024-06-06T22:35:32.100000,6.1,images/tidur.png,images/tidur.png,1,1,0,,0,0,,0,SESS_USER_023_001,USER_023,4,web,2024-06-06T22:35:34.094830
Q_KK_M_001,EX_W_KK_M_001,Menulis - Kata Kerja Sederhana,2024-02-04T22:47:04,2024-02-05T10:05:29.260000,40705.26,2024-07-31T20:29:00,2024-02-05T10:05:29.260000,writing,verbs,berjalan,images/berjalan.png,medium,pic_to_word,2024-02-05T10:05:07,2024-02-05T10:05:29.260000,22.26,berjalan,berjalan,1,1,0,,0,0,,0,SESS_USER_024_003,USER_024,2,web,2024-02-05T10:05:30.811658
Q_C_FOOD_E_001,EX_C_FOOD_E_001,Kefahaman - Makanan Mudah,2024-03-24T12:30:39,2024-03-24T23:49:05.500000,40706.5,2024-09-25T18:35:30,2024-03-24T23:49:05.500000,comprehension,food,images/nasi.png,Makanan ruji orang Malaysia.,easy,word_to_pic,2024-03-24T23:48:56,2024-03-24T23:49:05.500000,9.5,images/nasi.png,images/nasi.png,1,1,1,functional,5,11,55.39,4,SESS_USER_011_003,USER_011,4,web,2024-03-24T23:49:05.799930
Q_BADAN_H_003,EX_W_BADAN_H_003,Menulis - Anggota Badan Sukar,2024-10-21T15:11:07,2024-10-22T02:30:01.060000,40734.06,2024-07-31T20:29:00,2024-10-22T02:30:01.060000,writing,body_parts,tulang,images/tulang.png,hard,pic_to_word,2024-10-22T02:29:39,2024-10-22T02:30:01.060000,22.06,dada,tulang,0,0,1,written_initial,2,19,20.87,2,SESS_USER_024_003,USER_024,2,web,2024-10-22T02:30:02.915227
Q_C_ANI_E_001,EX_C_ANI_E_001,Kefahaman - Haiwan Mudah,2024-12-17T23:34:32,2024-12-18T10:53:35.400000,40743.4,2024-09-09T12:06:30,2024-12-18T10:53:35.400000,comprehension,animals,images/kucing.png,Haiwan ini mengeong dan suka bermain.,easy,word_to_pic,2024-12-18T10:53:22,2024-12-18T10:53:35.400000,13.4,images/kucing.png,images/kucing.png,1,1,0,,0,0,,0,SESS_USER_021_004,USER_021,2,mobile,2024-12-18T10:53:36.809860
Q_FOOD_M_004,EX_W_FOOD_M_004,Menulis - Makanan Sederhana,2024-03-02T20:04:02,2024-03-03T07:23:13.050000,40751.05,2024-03-05T10:23:00,2024-03-03T07:23:13.050000,writing,food,mee,images/mee.png,medium,pic_to_word,2024-03-03T07:23:04,2024-03-03T07:23:13.050000,9.05,ayam,mee,0,0,0,,0,0,,0,SESS_USER_049_005,USER_049,1,web,2024-03-03T07:23:14.571082
Q_C_BODY_H_003,EX_C_BODY_H_003,Kefahaman - Badan Sukar,2024-01-08T10:04:33,2024-01-08T21:24:05.650000,40772.65,2024-01-08T16:01:30,2024-01-08T21:24:05.650000,comprehension,body_parts,images/hati.png,Organ dalaman yang menghasilkan empedu dan memproses nutrien.,hard,word_to_pic,2024-01-08T21:23:53,2024-01-08T21:24:05.650000,12.65,images/hati.png,images/hati.png,1,0,1,rhyming,3,26,10.68,2,SESS_USER_046_003,USER_046,5,web,2024-01-08T21:24:06.619566
Q_KK_H_005,EX_W_KK_H_005,Menulis - Kata Kerja Sukar,2024-10-20T13:01:07,2024-10-21T00:20:45.070000,40778.07,2024-10-05T16:37:00,2024-10-21T00:20:45.070000,writing,verbs,memasak,images/memasak.png,hard,pic_to_word,2024-10-21T00:20:38,2024-10-21T00:20:45.070000,7.07,menulis,memasak,0,0,0,,0,0,,0,SESS_USER_027_003,USER_027,3,web,2024-10-21T00:20:45.785565
Q_C_BODY_E_002,EX_C_BODY_E_002,Kefahaman - Badan Mudah,2024-09-17T15:27:38,2024-09-18T02:47:33.260000,40795.26,2024-10-05T16:37:30,2024-09-18T02:47:33.260000,comprehension,body_parts,images/kaki.png,Anggota badan yang digunakan untuk berjalan atau berlari.,easy,word_to_pic,2024-09-18T02:47:28,2024-09-18T02:47:33.260000,5.26,images/kaki.png,images/kaki.png,1,1,0,,0,0,,0,SESS_USER_027_003,USER_027,3,mobile,2024-09-18T02:47:34.457727
Q_FOOD_E_005,EX_W_FOOD_E_005,Menulis - Makanan Mudah,2024-03-14T16:30:07,2024-03-15T03:50:15.110000,40808.11,2024-07-02T08:48:00,2024-03-15T03:50:15.110000,writing,food,ayam,images/ayam_goreng.png,easy,pic_to_word,2024-03-15T03:50:10,2024-03-15T03:50:15.110000,5.11,ayam,ayam,1,1,0,,0,0,,0,SESS_USER_007_003,USER_007,1,web,2024-03-15T03:50:16.331452
Q_C_BODY_E_001,EX_C_BODY_E_001,Kefahaman - Badan Mudah,2024-09-17T15:25:36,2024-09-18T02:45:53.210000,40817.21,2024-06-20T17:45:30,2024-09-18T02:45:53.210000,comprehension,body_parts,images/tangan.png,Anggota badan yang digunakan untuk memegang atau menulis.,easy,word_to_pic,2024-09-18T02:45:51,2024-09-18T02:45:53.210000,2.21,images/tangan.png,images/tangan.png,1,1,0,,0,0,,0,SESS_USER_039_006,USER_039,1,web,2024-09-18T02:45:54.099033
Q_ANI_E_002,EX_W_ANI_E_002,Menulis - Haiwan Mudah,2024-01-13T11:24:04,2024-01-13T22:45:01.460000,40857.46,2024-02-22T10:38:00,2024-01-13T22:45:01.460000,writing,animals,anjing,images/anjing.png,easy,pic_to_word,2024-01-13T22:44:38,2024-01-13T22:45:01.460000,23.46,anjing,anjing,1,1,0,,0,0,,0,SESS_USER_015_003,USER_015,2,mobile,2024-01-13T22:45:02.805980
Q_C_BODY_H_001,EX_C_BODY_H_001,Kefahaman - Badan Sukar,2024-10-03T08:51:35,2024-10-03T20:12:55.740000,40880.74,2024-01-13T14:32:30,2024-10-03T20:12:55.740000,comprehension,body_parts,images/jantung.png,Organ dalaman yang mengepam darah ke seluruh badan.,hard,word_to_pic,2024-10-03T20:12:20,2024-10-03T20:12:55.740000,35.74,images/jantung.png,images/jantung.png,1,1,1,functional,4,27,43.01,1,SESS_USER_006_002,USER_006,2,mobile,2024-10-03T20:12:56.360352
Q_BADAN_E_002,EX_W_BADAN_E_002,Menulis - Anggota Badan Mudah,2024-01-11T15:19:09,2024-01-12T02:40:21.950000,40872.95,2024-07-04T13:16:00,2024-01-12T02:40:21.950000,writing,body_parts,kaki,images/kaki.png,easy,pic_to_word,2024-01-12T02:40:10,2024-01-12T02:40:21.950000,11.95,kaki,kaki,1,1,0,,0,0,,0,SESS_USER_031_005,USER_031,3,mobile,2024-01-12T02:40:22.784535
Q_C_BODY_E_001,EX_C_BODY_E_001,Kefahaman - Badan Mudah,2024-09-17T15:25:36,2024-09-18T02:47:08,40892.0,2024-02-11T12:41:30,2024-09-18T02:47:08,comprehension,body_parts,images/tangan.png,Anggota badan yang digunakan untuk memegang atau menulis.,easy,word_to_pic,2024-09-18T02:46:54,2024-09-18T02:47:08,14.0,images/mulut.png,images/tangan.png,0,0,0,,0,0,,0,SESS_USER_014_005,USER_014,1,web,2024-09-18T02:47:09.589133
Q_FOOD_M_005,EX_W_FOOD_M_005,Menulis - Makanan Sederhana,2024-09-17T16:20:07,2024-09-18T03:42:00.420000,40913.42,2024-02-21T19:06:00,2024-09-18T03:42:00.420000,writing,food,bubur,images/bubur.png,medium,pic_to_word,2024-09-18T03:41:42,2024-09-18T03:42:00.420000,18.42,teh tarik,bubur,0,0,1,modeling,2,16,46.18,1,SESS_USER_050_003,USER_050,5,mobile,2024-09-18T03:42:01.083422
Q_C_KK_E_001,EX_C_KK_E_001,Kefahaman - Kata Kerja Mudah,2024-02-20T08:29:35,2024-02-20T19:51:31.850000,40916.85,2024-08-06T19:18:30,2024-02-20T19:51:31.850000,comprehension,verbs,images/makan.png,Perbuatan memasukkan makanan ke dalam mulut.,easy,word_to_pic,2024-02-20T19:51:24,2024-02-20T19:51:31.850000,7.85,images/makan.png,images/makan.png,1,1,0,,0,0,,0,SESS_USER_013_003,USER_013,1,web,2024-02-20T19:51:33.585092
Q_KK_M_005,EX_W_KK_M_005,Menulis - Kata Kerja Sederhana,2024-04-22T15:36:04,2024-04-23T02:58:24.980000,40940.98,2024-07-22T20:20:00,2024-04-23T02:58:24.980000,writing,verbs,cuci,images/mencuci.png,medium,pic_to_word,2024-04-23T02:58:07,2024-04-23T02:58:24.980000,17.98,cuci,cuci,1,0,1,functional,6,19,11.04,6,SESS_USER_020_006,USER_020,5,mobile,2024-04-23T02:58:26.445350
Q_C_BODY_E_001,EX_C_BODY_E_001,Kefahaman - Badan Mudah,2024-09-17T15:25:36,2024-09-18T02:47:59.290000,40943.29,2024-01-13T14:32:30,2024-09-18T02:47:59.290000,comprehension,body_parts,images/tangan.png,Anggota badan yang digunakan untuk memegang atau menulis.,easy,word_to_pic,2024-09-18T02:47:54,2024-09-18T02:47:59.290000,5.29,images/tangan.png,images/tangan.png,1,1,0,,0,0,,0,SESS_USER_006_002,USER_006,2,mobile,2024-09-18T02:48:00.685663
Q_BADAN_H_001,EX_W_BADAN_H_001,Menulis - Anggota Badan Sukar,2024-06-30T21:19:01,2024-07-01T08:41:42.190000,40961.19,2024-02-11T13:05:00,2024-07-01T08:41:42.190000,writing,body_parts,pergelangan,images/pergelangan.png,hard,pic_to_word,2024-07-01T08:41:34,2024-07-01T08:41:42.190000,8.19,pergelangan,pergelangan,1,1,0,,0,0,,0,SESS_USER_014_005,USER_014,1,web,2024-07-01T08:41:42.494129
Q_C_ANI_E_002,EX_C_ANI_E_002,Kefahaman - Haiwan Mudah,2024-08-12T23:30:33,2024-08-13T10:53:26.590000,40973.59,2024-02-21T19:51:30,2024-08-13T10:53:26.590000,comprehension,animals,images/anjing.png,Haiwan ini menyalak dan menjaga rumah.,easy,word_to_pic,2024-08-13T10:53:18,2024-08-13T10:53:26.590000,8.59,images/anjing.png,images/anjing.png,1,1,1,rhyming,5,16,38.09,5,SESS_USER_050_003,USER_050,5,mobile,2024-08-13T10:53:28.136695
Q_BADAN_H_002,EX_W_BADAN_H_002,Menulis - Anggota Badan Sukar,2024-06-30T20:46:06,2024-07-01T08:09:14.340000,40988.34,2024-02-22T10:38:00,2024-07-01T08:09:14.340000,writing,body_parts,sendi,images/sendi.png,hard,pic_to_word,2024-07-01T08:09:11,2024-07-01T08:09:14.340000,3.34,sendi,sendi,1,1,0,,0,0,,0,SESS_USER_015_003,USER_015,2,mobile,2024-07-01T08:09:15.236598
Q_C_FOOD_E_001,EX_C_FOOD_E_001,Kefahaman - Makanan Mudah,2024-03-24T12:30:39,2024-03-24T23:54:05.600000,41006.6,2024-02-11T13:06:30,2024-03-24T23:54:05.600000,comprehension,food,images/nasi.png,Makanan ruji orang Malaysia.,easy,word_to_pic,2024-03-24T23:53:54,2024-03-24T23:54:05.600000,11.6,images/nasi.png,images/nasi.png,1,1,1,written_initial,1,12,50.4,1,SESS_USER_014_005,USER_014,1,web,2024-03-24T23:54:07.083904
Q_FOOD_M_005,EX_W_FOOD_M_005,Menulis - Makanan Sederhana,2024-09-17T16:20:07,2024-09-18T03:44:01.460000,41034.46,2024-11-06T13:58:00,2024-09-18T03:44:01.460000,writing,food,bubur,images/bubur.png,medium,pic_to_word,2024-09-18T03:43:41,2024-09-18T03:44:01.460000,20.46,susu,bubur,0,0,1,sentence_completion,1,17,10.71,1,SESS_USER_032_006,USER_032,3,web,2024-09-18T03:44:02.803460
Q_C_ANI_E_004,EX_C_ANI_E_004,Kefahaman - Haiwan Mudah,2024-05-26T15:11:40,2024-05-27T02:35:32.560000,41032.56,2024-08-02T19:18:30,2024-05-27T02:35:32.560000,comprehension,animals,images/ayam.png,Haiwan ini berkokok dan bertelur.,easy,word_to_pic,2024-05-27T02:35:25,2024-05-27T02:35:32.560000,7.56,images/ikan.png,images/ayam.png,0,0,0,,0,0,,0,SESS_USER_004_003,USER_004,2,mobile,2024-05-27T02:35:32.945992
Q_KK_E_001,EX_W_KK_E_001,Menulis - Kata Kerja Mudah,2024-05-26T15:44:05,2024-05-27T03:08:33.900000,41068.9,2024-10-05T16:46:00,2024-05-27T03:08:33.900000,writing,verbs,makan,images/makan.png,easy,pic_to_word,2024-05-27T03:08:09,2024-05-27T03:08:33.900000,24.9,makan,makan,1,1,0,,0,0,,0,SESS_USER_027_003,USER_027,3,mobile,2024-05-27T03:08:35.898578
Q_C_FOOD_E_001,EX_C_FOOD_E_001,Kefahaman - Makanan Mudah,2024-03-24T12:30:39,2024-03-24T23:55:06.980000,41067.98,2024-06-20T06:32:30,2024-03-24T23:55:06.980000,comprehension,food,images/nasi.png,Makanan ruji orang Malaysia.,easy,word_to_pic,2024-03-24T23:54:55,2024-03-24T23:55:06.980000,11.98,images/nasi.png,images/nasi.png,1,1,0,,0,0,,0,SESS_USER_005_002,USER_005,2,mobile,2024-03-24T23:55:07.311788
Q_BADAN_M_004,EX_W_BADAN_M_004,Menulis - Anggota Badan Sederhana,2024-05-15T14:33:04,2024-05-16T01:58:08.350000,41104.35,2024-08-06T19:24:00,2024-05-16T01:58:08.350000,writing,body_parts,bahu,images/bahu.png,medium,pic_to_word,2024-05-16T01:57:36,2024-05-16T01:58:08.350000,32.35,images/perut.png,bahu,0,0,0,,0,0,,0,SESS_USER_013_003,USER_013,1,web,2024-05-16T01:58:09.501683
Q_C_BODY_E_002,EX_C_BODY_E_002,Kefahaman - Badan Mudah,2024-09-17T15:27:38,2024-09-18T02:52:38.410000,41100.41,2024-08-02T19:18:30,2024-09-18T02:52:38.410000,comprehension,body_parts,images/kaki.png,Anggota badan yang digunakan untuk berjalan atau berlari.,easy,word_to_pic,2024-09-18T02:52:26,2024-09-18T02:52:38.410000,12.41,images/kaki.png,images/kaki.png,1,1,1,phonemic,4,11,36.1,1,SESS_USER_004_003,USER_004,2,mobile,2024-09-18T02:52:40.100934
Q_BADAN_M_001,EX_W_BADAN_M_001,Menulis - Anggota Badan Sederhana,2024-03-15T11:27:04,2024-03-15T22:52:23.540000,41119.54,2024-02-11T13:10:00,2024-03-15T22:52:23.540000,writing,body_parts,hidung,images/hidung.png,medium,pic_to_word,2024-03-15T22:52:07,2024-03-15T22:52:23.540000,16.54,hidung,hidung,1,1,1,modeling,4,11,10.44,1,SESS_USER_014_005,USER_014,1,mobile,2024-03-15T22:52:23.860412
Q_C_KK_E_001,EX_C_KK_E_001,Kefahaman - Kata Kerja Mudah,2024-02-20T08:29:35,2024-02-20T19:54:58.360000,41123.36,2024-07-16T16:32:30,2024-02-20T19:54:58.360000,comprehension,verbs,images/makan.png,Perbuatan memasukkan makanan ke dalam mulut.,easy,word_to_pic,2024-02-20T19:54:51,2024-02-20T19:54:58.360000,7.36,memasak,images/makan.png,0,0,0,,0,0,,0,SESS_USER_038_004,USER_038,4,mobile,2024-02-20T19:54:59.036565
Q_FOOD_M_002,EX_W_FOOD_M_002,Menulis - Makanan Sederhana,2024-08-20T17:38:09,2024-08-21T05:03:50.600000,41141.6,2024-02-05T11:10:00,2024-08-21T05:03:50.600000,writing,food,sayur,images/sayur.png,medium,pic_to_word,2024-08-21T05:03:44,2024-08-21T05:03:50.600000,6.6,susu,sayur,0,0,0,,0,0,,0,SESS_USER_001_003,USER_001,1,web,2024-08-21T05:03:50.867703
Q_C_FOOD_E_004,EX_C_FOOD_E_004,Kefahaman - Makanan Mudah,2024-08-12T23:22:37,2024-08-13T10:48:28.320000,41151.32,2024-10-16T18:38:30,2024-08-13T10:48:28.320000,comprehension,food,images/air.png,Minuman paling asas untuk hilangkan dahaga.,easy,word_to_pic,2024-08-13T10:48:25,2024-08-13T10:48:28.320000,3.32,images/air.png,images/air.png,1,1,0,,0,0,,0,SESS_USER_035_006,USER_035,3,mobile,2024-08-13T10:48:30.194385
Q_FOOD_E_004,EX_W_FOOD_E_004,Menulis - Makanan Mudah,2024-11-24T16:38:10,2024-11-25T04:04:20.400000,41170.4,2024-06-20T17:57:00,2024-11-25T04:04:20.400000,writing,food,air,images/air.png,easy,pic_to_word,2024-11-25T04:04:12,2024-11-25T04:04:20.400000,8.4,nasi lemak,air,0,0,0,,0,0,,0,SESS_USER_039_006,USER_039,1,mobile,2024-11-25T04:04:21.432633
Q_C_FOOD_E_001,EX_C_FOOD_E_001,Kefahaman - Makanan Mudah,2024-03-24T12:30:39,2024-03-24T23:56:56.690000,41177.69,2024-06-20T17:57:30,2024-03-24T23:56:56.690000,comprehension,food,images/nasi.png,Makanan ruji orang Malaysia.,easy,word_to_pic,2024-03-24T23:56:54,2024-03-24T23:56:56.690000,2.69,images/roti.png,images/nasi.png,0,0,0,,0,0,,0,SESS_USER_039_006,USER_039,1,web,2024-03-24T23:56:58.534144
Q_BADAN_H_004,EX_W_BADAN_H_004,Menulis - Anggota Badan Sukar,2024-02-21T09:42:03,2024-02-21T21:09:40.850000,41257.85,2024-10-28T08:22:00,2024-02-21T21:09:40.850000,writing,body_parts,dada,images/dada.png,hard,pic_to_word,2024-02-21T21:08:35,2024-02-21T21:09:40.850000,65.85,dada,dada,1,0,1,written_initial,2,11,18.72,1,SESS_USER_008_006,USER_008,5,mobile,2024-02-21T21:09:42.616259
Q_C_BODY_H_004,EX_C_BODY_H_004,Kefahaman - Badan Sukar,2024-07-16T14:38:37,2024-07-17T02:05:42.380000,41225.38,2024-09-13T18:40:30,2024-07-17T02:05:42.380000,comprehension,body_parts,images/otak.png,Organ dalaman yang mengawal pemikiran dan pergerakan badan.,hard,word_to_pic,2024-07-17T02:05:25,2024-07-17T02:05:42.380000,17.38,images/otak.png,images/otak.png,1,1,1,spelling,5,31,41.49,2,SESS_USER_016_003,USER_016,2,web,2024-07-17T02:05:42.606216
Q_BADAN_H_004,EX_W_BADAN_H_004,Menulis - Anggota Badan Sukar,2024-02-21T09:42:03,2024-02-21T21:09:14.270000,41231.27,2024-11-25T15:19:00,2024-02-21T21:09:14.270000,writing,body_parts,dada,images/dada.png,hard,pic_to_word,2024-02-21T21:09:08,2024-02-21T21:09:14.270000,6.27,dada,dada,1,1,0,,0,0,,0,SESS_USER_023_001,USER_023,4,mobile,2024-02-21T21:09:15.314011
Q_C_BODY_E_001,EX_C_BODY_E_001,Kefahaman - Badan Mudah,2024-09-17T15:25:36,2024-09-18T02:53:07.450000,41251.45,2024-11-21T12:12:30,2024-09-18T02:53:07.450000,comprehension,body_parts,images/tangan.png,Anggota badan yang digunakan untuk memegang atau menulis.,easy,word_to_pic,2024-09-18T02:52:56,2024-09-18T02:53:07.450000,11.45,images/hidung.png,images/tangan.png,0,0,0,,0,0,,0,SESS_USER_005_003,USER_005,2,mobile,2024-09-18T02:53:08.436435
Q_FOOD_H_002,EX_W_FOOD_H_002,Menulis - Makanan Sukar,2024-09-17T15:14:01,2024-09-18T02:41:50.870000,41269.87,2024-09-20T14:01:00,2024-09-18T02:41:50.870000,writing,food,mee goreng,images/mee_goreng.png,hard,pic_to_word,2024-09-18T02:41:31,2024-09-18T02:41:50.870000,19.87,nasi lemak,mee goreng,0,0,1,spelling,4,14,38.25,2,SESS_USER_040_006,USER_040,3,web,2024-09-18T02:41:51.671564
Q_C_ANI_E_001,EX_C_ANI_E_001,Kefahaman - Haiwan Mudah,2024-12-17T23:34:32,2024-12-18T11:02:28.640000,41276.64,2024-11-25T15:20:30,2024-12-18T11:02:28.640000,comprehension,animals,images/kucing.png,Haiwan ini mengeong dan suka bermain.,easy,word_to_pic,2024-12-18T11:02:19,2024-12-18T11:02:28.640000,9.64,images/kucing.png,images/kucing.png,1,1,0,,0,0,,0,SESS_USER_023_001,USER_023,4,mobile,2024-12-18T11:02:30.218764
Q_KK_H_001,EX_W_KK_H_001,Menulis - Kata Kerja Sukar,2024-05-15T14:32:10,2024-05-16T02:00:41.280000,41311.28,2024-03-03T16:00:00,2024-05-16T02:00:41.280000,writing,verbs,berbual,images/berbual.png,hard,pic_to_word,2024-05-16T02:00:15,2024-05-16T02:00:41.280000,26.28,berbual,berbual,1,0,1,functional,4,19,13.58,4,SESS_USER_010_005,USER_010,5,mobile,2024-05-16T02:00:42.067088
Q_C_BODY_E_004,EX_C_BODY_E_004,Kefahaman - Badan Mudah,2024-02-04T22:05:35,2024-02-05T09:33:56.140000,41301.14,2024-02-28T16:07:30,2024-02-05T09:33:56.140000,comprehension,body_parts,images/hidung.png,Anggota badan untuk menghidup bau dan bernafas.,easy,word_to_pic,2024-02-05T09:33:50,2024-02-05T09:33:56.140000,6.14,images/hidung.png,images/hidung.png,1,1,1,functional,1,9,21.17,1,SESS_USER_017_003,USER_017,5,web,2024-02-05T09:33:57.833781
Q_BADAN_E_002,EX_W_BADAN_E_002,Menulis - Anggota Badan Mudah,2024-01-11T15:19:09,2024-01-12T02:47:44.010000,41315.01,2024-03-29T21:18:00,2024-01-12T02:47:44.010000,writing,body_parts,kaki,images/kaki.png,easy,pic_to_word,2024-01-12T02:47:40,2024-01-12T02:47:44.010000,4.01,kaki,kaki,1,1,0,,0,0,,0,SESS_USER_025_002,USER_025,4,web,2024-01-12T02:47:44.605286
